Manufacturer,Model,Age,Gender,Region,Sum,EV/Hybrid available,Car type,Price,Country,advertisement list API,link to list page of Encar.com
Hyundai,The New GENESIS Coupe,30~34,M,Gyeonggi-do,532,X,SPORT,1923,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.제네시스._.Model.더 뉴 제네시스 쿠페.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.제네시스._.Model.더 뉴 제네시스 쿠페.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Hyundai,The New Maxcruz,35~39,M,Gyeonggi-do,566,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.맥스크루즈._.Model.더 뉴 맥스크루즈.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.맥스크루즈._.Model.더 뉴 맥스크루즈.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Hyundai,Tucson ix,35~39,M,Gyeonggi-do,464,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.투싼._.Model.투싼 ix.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.투싼._.Model.투싼 ix.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Hyundai,Veracruz,35~39,M,Gyeonggi-do,822,X,SUV/RV,2371,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.베라크루즈._.Model.베라크루즈.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.베라크루즈._.Model.베라크루즈.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Hyundai,YF Sonata,35~39,M,Gyeonggi-do,1007,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.쏘나타._.Model.YF 쏘나타.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.현대._.(C.ModelGroup.쏘나타._.Model.YF 쏘나타.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Infinity,G37,35~39,M,Seoul,441,X,,,Japan,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.인피니티._.ModelGroup.G.))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.인피니티._.ModelGroup.G.)))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Infinity,Q50,35~39,M,Gyeonggi-do,706,O,MIDDLE,2688,Japan,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.인피니티._.(C.ModelGroup.Q50._.Model.Q50.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.인피니티._.(C.ModelGroup.Q50._.Model.Q50.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Jaguar,New XF,35~39,M,Gyeonggi-do,420,X,MIDDLE,5657,Luxury,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.재규어._.ModelGroup.XF.))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.재규어._.ModelGroup.XF.)))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Jaguar,XF (X260),35~39,M,Seoul,498,X,,,Luxury,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.재규어._.(C.ModelGroup.XF._.Model.XF (X260_).)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.재규어._.(C.ModelGroup.XF._.Model.XF (X260_).))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Jeep,Grand Cherokee,35~39,M,Gyeonggi-do,608,X,SUV/RV,3742,Luxury,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.지프._.(C.ModelGroup.체로키._.Model.그랜드 체로키.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.지프._.(C.ModelGroup.체로키._.Model.그랜드 체로키.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Jeep,Wrangler (JK),35~39,M,Gyeonggi-do,696,X,SUV/RV,4012,Luxury,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.지프._.(C.ModelGroup.랭글러._.Model.랭글러 (JK_).)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.N._.(C.Manufacturer.지프._.(C.ModelGroup.랭글러._.Model.랭글러 (JK_).))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All New Canival,35~39,M,Gyeonggi-do,2572,X,SUV/RV,3425,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.올 뉴 카니발.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.올 뉴 카니발.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All New Carens,35~39,M,Gyeonggi-do,426,X,SUV/RV,1412,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카렌스._.Model.올 뉴 카렌스.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카렌스._.Model.올 뉴 카렌스.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All new K7,35~39,M,Gyeonggi-do,1336,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.올 뉴 K7.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.올 뉴 K7.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All New K7 Hybird,35~39,M,Gyeonggi-do,411,O,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.올 뉴 K7 하이브리드.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.올 뉴 K7 하이브리드.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,all new Morning,35~39,M,Gyeonggi-do,913,X,SMALL/COMPACT,666,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모닝._.Model.올 뉴 모닝.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모닝._.Model.올 뉴 모닝.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All New Pride,35~39,M,Gyeonggi-do,393,X,SMALL/COMPACT,1019,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.프라이드._.Model.올 뉴 프라이드.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.프라이드._.Model.올 뉴 프라이드.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,All New Sorento,35~39,M,Gyeonggi-do,1856,X,SUV/RV,2393,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.올 뉴 쏘렌토.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.올 뉴 쏘렌토.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Carnival R,40~44,M,Gyeonggi-do,1452,X,SUV/RV,2360,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.카니발 R.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.카니발 R.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,FORTE KOUP,25~29,M,Gyeonggi-do,506,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.포르테._.Model.포르테 쿱.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.포르테._.Model.포르테 쿱.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Grand Carnival,40~44,M,Gyeonggi-do,928,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.그랜드 카니발.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카니발._.Model.그랜드 카니발.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,K3,25~29,M,Gyeonggi-do,620,X,SMALL/COMPACT,1111,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K3._.Model.K3.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K3._.Model.K3.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,K5,30~34,M,Gyeonggi-do,1108,O,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.K5.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.K5.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,K5 2nd,25~29,M,Gyeonggi-do,973,O,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.K5 2세대.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.K5 2세대.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,K7,35~39,M,Gyeonggi-do,636,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.K7.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.K7.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,K9,40~44,M,Gyeonggi-do,566,X,BIG,3311,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K9._.Model.K9.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K9._.Model.K9.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,LOTZE innovation,35~39,M,Gyeonggi-do,411,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.로체._.Model.로체 이노베이션.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.로체._.Model.로체 이노베이션.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Mohave,35~39,M,Gyeonggi-do,1192,X,SUV/RV,2841,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모하비._.Model.모하비.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모하비._.Model.모하비.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Carens,35~39,M,Gyeonggi-do,399,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카렌스._.Model.뉴카렌스.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.카렌스._.Model.뉴카렌스.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Morning,35~39,M,Gyeonggi-do,606,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모닝._.Model.뉴모닝.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모닝._.Model.뉴모닝.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Opirus,40~44,M,Gyeonggi-do,419,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.오피러스._.Model.뉴오피러스.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.오피러스._.Model.뉴오피러스.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Sorento,40~44,M,Gyeonggi-do,431,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.뉴쏘렌토.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.뉴쏘렌토.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Sorento R,35~39,M,Gyeonggi-do,802,X,SUV/RV,1980,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.뉴 쏘렌토 R.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.뉴 쏘렌토 R.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,New Sportage,35~39,M,Gyeonggi-do,407,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.New 스포티지.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.New 스포티지.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Niro,35~39,M,Gyeonggi-do,456,O,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.니로._.Model.니로.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.니로._.Model.니로.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,OPIRUS PREMIUM,40~44,M,Gyeonggi-do,495,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.오피러스._.Model.오피러스 프리미엄.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.오피러스._.Model.오피러스 프리미엄.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,RAY,35~39,M,Gyeonggi-do,1242,O,SMALL/COMPACT,907,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.레이._.Model.레이.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.레이._.Model.레이.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Sorento R,35~39,M,Gyeonggi-do,763,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.쏘렌토 R.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.쏘렌토._.Model.쏘렌토 R.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Sportage fourth generation,25~29,M,Gyeonggi-do,716,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.스포티지 4세대.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.스포티지 4세대.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,Sportage R,30~34,M,Gyeonggi-do,709,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.스포티지 R.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.스포티지._.Model.스포티지 R.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,The New K3,25~29,M,Gyeonggi-do,429,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K3._.Model.더 뉴 K3.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K3._.Model.더 뉴 K3.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,The New K5,30~34,M,Gyeonggi-do,759,O,MIDDLE,1622,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.더 뉴 K5.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K5._.Model.더 뉴 K5.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,The New K7,35~39,M,Gyeonggi-do,1139,X,BIG,1995,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.더 뉴 K7.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K7._.Model.더 뉴 K7.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,The New K9,40~44,M,Gyeonggi-do,525,X,BIG,3549,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K9._.Model.더 뉴 K9.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.K9._.Model.더 뉴 K9.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
Kia,The New Mohave,35~39,M,Gyeonggi-do,579,X,,,Korea,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모하비._.Model.더 뉴 모하비.)))),"http://www.encar.com/fc/fc_carsearchlist.do?carType=for&searchType=model&TG.R=B#!{""action"":""(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.기아._.(C.ModelGroup.모하비._.Model.더 뉴 모하비.))))"",""toggle"":{},""layer"":"""",""sort"":""ModifiedDate"",""page"":1,""limit"":20}"
